"","SCC","Data.Category","Short.Name","EI.Sector","Option.Group"
"9440","40202035","Point","Surface Coating /Metal Furniture Ops /Single Coat Application: Spray, High Solids","Solvent - Industrial Surface Coating & Solvent Use",""
"9441","40202036","Point","Surface Coating /Metal Furniture Ops /Single Coat Application: Spray, Water-borne","Solvent - Industrial Surface Coating & Solvent Use",""
"9442","40202037","Point","Surface Coating /Metal Furniture Ops /Single Coat Application: Dip","Solvent - Industrial Surface Coating & Solvent Use",""
"9443","40202038","Point","Surface Coating /Metal Furniture Ops /Single Coat Application: Flow Coat","Solvent - Industrial Surface Coating & Solvent Use",""
"9444","40202039","Point","Surface Coating /Metal Furniture Ops /Single Coat Application: Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9445","40202099","Point","Surface Coating /Metal Furniture Ops /Other Not Classified","Solvent - Industrial Surface Coating & Solvent Use",""
"9446","40202101","Point","Surface Coating /Flatwood Products /Base Coat","Solvent - Industrial Surface Coating & Solvent Use",""
"9447","40202103","Point","Surface Coating /Flatwood Products /Coating Mixing","Solvent - Industrial Surface Coating & Solvent Use",""
"9448","40202104","Point","Surface Coating /Flatwood Products /Coating Storage","Industrial Processes - Storage and Transfer",""
"9449","40202105","Point","Surface Coating /Flatwood Products /Equipment Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9450","40202106","Point","Surface Coating /Flatwood Products /Topcoat","Solvent - Industrial Surface Coating & Solvent Use",""
"9451","40202107","Point","Surface Coating /Flatwood Products /Filler","Solvent - Industrial Surface Coating & Solvent Use",""
"9452","40202108","Point","Surface Coating /Flatwood Products /Sealer","Solvent - Industrial Surface Coating & Solvent Use",""
"9453","40202109","Point","Surface Coating /Flatwood Products /Inks","Solvent - Industrial Surface Coating & Solvent Use",""
"9454","40202110","Point","Surface Coating /Flatwood Products /Grove Coat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9455","40202111","Point","Surface Coating /Flatwood Products /Stain Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9456","40202117","Point","Surface Coating /Flatwood Products /Filler Sander","Solvent - Industrial Surface Coating & Solvent Use",""
"9457","40202118","Point","Surface Coating /Flatwood Products /Sealer Sander","Solvent - Industrial Surface Coating & Solvent Use",""
"9458","40202131","Point","Surface Coating /Flatwood Products /Water-borne Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9459","40202132","Point","Surface Coating /Flatwood Products /Solvent-borne Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9460","40202133","Point","Surface Coating /Flatwood Products /Ultraviolet Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9461","40202140","Point","Surface Coating /Flatwood Products /Surface Prep (Incl Tempering, Sanding, Brushing, Grove Cut)","Solvent - Industrial Surface Coating & Solvent Use",""
"9462","40202199","Point","Surface Coating /Flatwood Products /Other Not Classified","Solvent - Industrial Surface Coating & Solvent Use",""
"9463","40202201","Point","Surface Coating /Plastic Parts /Coating Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9464","40202202","Point","Surface Coating /Plastic Parts /Cleaning/Pretreatment","Solvent - Industrial Surface Coating & Solvent Use",""
"9465","40202203","Point","Surface Coating /Plastic Parts /Coating Mixing","Solvent - Industrial Surface Coating & Solvent Use",""
"9466","40202204","Point","Surface Coating /Plastic Parts /Coating Storage","Industrial Processes - Storage and Transfer",""
"9467","40202205","Point","Surface Coating /Plastic Parts /Equipment Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9468","40202206","Point","Surface Coating /Plastic Parts /Business: Baseline Coating Mix","Solvent - Industrial Surface Coating & Solvent Use",""
"9469","40202207","Point","Surface Coating /Plastic Parts /Business: Low Solids Solvent-borne Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9470","40202208","Point","Surface Coating /Plastic Parts /Business: Medium Solids Solvent-borne Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9471","40202209","Point","Surface Coating /Plastic Parts /Business: High Solids Coating (25% Efficiency)","Solvent - Industrial Surface Coating & Solvent Use",""
"9472","40202210","Point","Surface Coating /Plastic Parts /Business: High Solids Solvent-borne Coating (40% Efficiency)","Solvent - Industrial Surface Coating & Solvent Use",""
"9473","40202211","Point","Surface Coating /Plastic Parts /Business: Water-borne Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9474","40202212","Point","Surface Coating /Plastic Parts /Business: Low Solids Solvent-borne EMI/RFI Shielding Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9475","40202213","Point","Surface Coating /Plastic Parts /Business: Higher Solids Solvent-borne EMI/RFI Shielding Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9476","40202214","Point","Surface Coating /Plastic Parts /Business: Water-borne EMI/RFI Shielding Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9477","40202215","Point","Surface Coating /Plastic Parts /Business: Zinc Arc Spray","Solvent - Industrial Surface Coating & Solvent Use",""
"9478","40202220","Point","Surface Coating /Plastic Parts /Prime Coat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9479","40202229","Point","Surface Coating /Plastic Parts /Prime Coat Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9480","40202230","Point","Surface Coating /Plastic Parts /Color Coat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9481","40202239","Point","Surface Coating /Plastic Parts /Color Coat Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9482","40202240","Point","Surface Coating /Plastic Parts /Topcoat/Texture Coat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9483","40202249","Point","Surface Coating /Plastic Parts /Topcoat/Texture Coat Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9484","40202250","Point","Surface Coating /Plastic Parts /EMI/RFI Shielding Coat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9485","40202259","Point","Surface Coating /Plastic Parts /EMI/RFI Shielding Coat Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9486","40202270","Point","Surface Coating /Plastic Parts /Sanding/Grit Blasting Prior to EMI/RFI Shielding Coat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9487","40202280","Point","Surface Coating /Plastic Parts /Maskant Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9488","40202299","Point","Surface Coating /Plastic Parts /Other Not Classified","Solvent - Industrial Surface Coating & Solvent Use",""
"9489","40202301","Point","Surface Coating /Large Ships /Prime Coating Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9490","40202302","Point","Surface Coating /Large Ships /Cleaning/Pretreatment","Solvent - Industrial Surface Coating & Solvent Use",""
"9491","40202303","Point","Surface Coating /Large Ships /Coating Mixing","Solvent - Industrial Surface Coating & Solvent Use",""
"9492","40202304","Point","Surface Coating /Large Ships /Coating Storage","Industrial Processes - Storage and Transfer",""
"9493","40202305","Point","Surface Coating /Large Ships /Equipment Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9494","40202306","Point","Surface Coating /Large Ships /Topcoat Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9495","40202399","Point","Surface Coating /Large Ships /Other Not Classified","Solvent - Industrial Surface Coating & Solvent Use",""
"9496","40202401","Point","Surface Coating /Large Aircraft /Prime Coating Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9497","40202402","Point","Surface Coating /Large Aircraft /Cleaning/Pretreatment","Solvent - Industrial Surface Coating & Solvent Use",""
"9498","40202403","Point","Surface Coating /Large Aircraft /Coating Mixing","Solvent - Industrial Surface Coating & Solvent Use",""
"9499","40202404","Point","Surface Coating /Large Aircraft /Coating Storage","Industrial Processes - Storage and Transfer",""
"9500","40202405","Point","Surface Coating /Large Aircraft /Equipment Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9501","40202406","Point","Surface Coating /Large Aircraft /Topcoat Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9502","40202499","Point","Surface Coating /Large Aircraft /Other Not Classified","Solvent - Industrial Surface Coating & Solvent Use",""
"9503","40202501","Point","Surface Coating /Misc Metal Parts /Coating Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9504","40202502","Point","Surface Coating /Misc Metal Parts /Cleaning/Pretreatment","Solvent - Industrial Surface Coating & Solvent Use",""
"9505","40202503","Point","Surface Coating /Misc Metal Parts /Coating Mixing","Solvent - Industrial Surface Coating & Solvent Use",""
"9506","40202504","Point","Surface Coating /Misc Metal Parts /Coating Storage","Industrial Processes - Storage and Transfer",""
"9507","40202505","Point","Surface Coating /Misc Metal Parts /Equipment Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9508","40202510","Point","Surface Coating /Misc Metal Parts /Prime Coat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9509","40202511","Point","Surface Coating /Misc Metal Parts /Prime Coat Application: Spray, High Solids","Solvent - Industrial Surface Coating & Solvent Use",""
"9510","40202512","Point","Surface Coating /Misc Metal Parts /Prime Coat Application: Spray, Water-borne","Solvent - Industrial Surface Coating & Solvent Use",""
"9511","40202515","Point","Surface Coating /Misc Metal Parts /Prime Coat Application: Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9512","40202520","Point","Surface Coating /Misc Metal Parts /Topcoat Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9513","40202521","Point","Surface Coating /Misc Metal Parts /Topcoat Application: Spray, High Solids","Solvent - Industrial Surface Coating & Solvent Use",""
"9514","40202522","Point","Surface Coating /Misc Metal Parts /Topcoat Application: Spray, Water-borne","Solvent - Industrial Surface Coating & Solvent Use",""
"9515","40202523","Point","Surface Coating /Misc Metal Parts /Topcoat Application: Dip","Solvent - Industrial Surface Coating & Solvent Use",""
"9516","40202524","Point","Surface Coating /Misc Metal Parts /Topcoat Application: Flow Coat","Solvent - Industrial Surface Coating & Solvent Use",""
"9517","40202525","Point","Surface Coating /Misc Metal Parts /Topcoat Application: Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9518","40202531","Point","Surface Coating /Misc Metal Parts /Conveyor Single Flow","Solvent - Industrial Surface Coating & Solvent Use",""
"9519","40202532","Point","Surface Coating /Misc Metal Parts /Conveyor Single Dip","Solvent - Industrial Surface Coating & Solvent Use",""
"9520","40202533","Point","Surface Coating /Misc Metal Parts /Conveyor Single Spray","Solvent - Industrial Surface Coating & Solvent Use",""
"9521","40202534","Point","Surface Coating /Misc Metal Parts /Conveyor Two Coat, Flow and Spray","Solvent - Industrial Surface Coating & Solvent Use",""
"9522","40202535","Point","Surface Coating /Misc Metal Parts /Conveyor Two Coat, Dip and Spray","Solvent - Industrial Surface Coating & Solvent Use",""
"9523","40202536","Point","Surface Coating /Misc Metal Parts /Conveyor Two Coat, Spray","Solvent - Industrial Surface Coating & Solvent Use",""
"9524","40202537","Point","Surface Coating /Misc Metal Parts /Manual Two Coat, Spray and Air Dry","Solvent - Industrial Surface Coating & Solvent Use",""
"9525","40202542","Point","Surface Coating /Misc Metal Parts /Single Coat Application: Spray, High Solids","Solvent - Industrial Surface Coating & Solvent Use",""
"9526","40202543","Point","Surface Coating /Misc Metal Parts /Single Coat Application: Spray, Water-borne","Solvent - Industrial Surface Coating & Solvent Use",""
"9527","40202544","Point","Surface Coating /Misc Metal Parts /Single Coat Application: Dip","Solvent - Industrial Surface Coating & Solvent Use",""
"9528","40202545","Point","Surface Coating /Misc Metal Parts /Single Coat Application: Flow Coat","Solvent - Industrial Surface Coating & Solvent Use",""
"9529","40202546","Point","Surface Coating /Misc Metal Parts /Single Coat Application: Flashoff","Solvent - Industrial Surface Coating & Solvent Use",""
"9530","40202599","Point","Surface Coating /Misc Metal Parts /Other Not Classified","Solvent - Industrial Surface Coating & Solvent Use",""
"9531","40202601","Point","Surface Coating /Steel Drums /Coating Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9532","40202602","Point","Surface Coating /Steel Drums /Cleaning/Pretreatment","Solvent - Industrial Surface Coating & Solvent Use",""
"9533","40202603","Point","Surface Coating /Steel Drums /Coating Mixing","Solvent - Industrial Surface Coating & Solvent Use",""
"9534","40202604","Point","Surface Coating /Steel Drums /Coating Storage","Industrial Processes - Storage and Transfer",""
"9535","40202605","Point","Surface Coating /Steel Drums /Equipment Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9536","40202606","Point","Surface Coating /Steel Drums /Interior Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9537","40202607","Point","Surface Coating /Steel Drums /Exterior Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9538","40202699","Point","Surface Coating /Steel Drums /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9539","40202701","Point","Surface Coating /Glass Mirrors /Mirror Backing: Coating Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9540","40202710","Point","Surface Coating /Glass Mirrors /Mirror Backing: Coating Operation","Solvent - Industrial Surface Coating & Solvent Use",""
"9541","40202801","Point","Surface Coating /Glass Optical Fibers /Chemical Vapor Deposition of Preforms","Solvent - Industrial Surface Coating & Solvent Use",""
"9542","40202802","Point","Surface Coating /Glass Optical Fibers /Plasma Overcladding","Solvent - Industrial Surface Coating & Solvent Use",""
"9543","40202899","Point","Surface Coating /Glass Optical Fibers /Miscellaneous","Solvent - Industrial Surface Coating & Solvent Use",""
"9544","40203001","Point","Surface Coating /Semiconductors /Specify Solvent","Solvent - Industrial Surface Coating & Solvent Use",""
"9545","40204001","Point","Fabric Printing /Roller: Print Paste","Solvent - Industrial Surface Coating & Solvent Use",""
"9546","40204002","Point","Fabric Printing /Roller: Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9547","40204003","Point","Fabric Printing /Roller: Transfer","Industrial Processes - Storage and Transfer",""
"9548","40204004","Point","Fabric Printing /Roller: Steam Cans/Drying","Solvent - Industrial Surface Coating & Solvent Use",""
"9549","40204010","Point","Fabric Printing /Rotary Screen: Print Paste","Solvent - Industrial Surface Coating & Solvent Use",""
"9550","40204011","Point","Fabric Printing /Rotary Screen: Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9551","40204012","Point","Fabric Printing /Rotary Screen: Transfer","Industrial Processes - Storage and Transfer",""
"9552","40204013","Point","Fabric Printing /Rotary Screen: Drying/Curing","Solvent - Industrial Surface Coating & Solvent Use",""
"9553","40204020","Point","Fabric Printing /Flat Screen: Print Paste","Solvent - Industrial Surface Coating & Solvent Use",""
"9554","40204021","Point","Fabric Printing /Flat Screen: Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9555","40204022","Point","Fabric Printing /Flat Screen: Transfer","Industrial Processes - Storage and Transfer",""
"9556","40204023","Point","Fabric Printing /Flat Screen: Drying/Curing","Solvent - Industrial Surface Coating & Solvent Use",""
"9557","40204121","Point","Fabric Coating, Knife Coating /Mixing Tanks","Solvent - Industrial Surface Coating & Solvent Use",""
"9558","40204130","Point","Fabric Coating, Knife Coating /Coating Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9559","40204140","Point","Fabric Coating, Knife Coating /Drying/Curing","Solvent - Industrial Surface Coating & Solvent Use",""
"9560","40204150","Point","Fabric Coating, Knife Coating /Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9561","40204151","Point","Fabric Coating, Knife Coating /Cleanup: Coating Application Equipment","Solvent - Industrial Surface Coating & Solvent Use",""
"9562","40204152","Point","Fabric Coating, Knife Coating /Cleanup: Empty Coating Drums","Solvent - Industrial Surface Coating & Solvent Use",""
"9563","40204160","Point","Fabric Coating, Knife Coating /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9564","40204161","Point","Fabric Coating, Knife Coating /Waste: Cleaning Rags","Solvent - Industrial Surface Coating & Solvent Use",""
"9565","40204162","Point","Fabric Coating, Knife Coating /Waste: Waste Ink Disposal","Solvent - Industrial Surface Coating & Solvent Use",""
"9566","40204221","Point","Fabric Coating, Roller Coating /Mixing Tanks","Solvent - Industrial Surface Coating & Solvent Use",""
"9567","40204230","Point","Fabric Coating, Roller Coating /Coating Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9568","40204240","Point","Fabric Coating, Roller Coating /Drying/Curing","Solvent - Industrial Surface Coating & Solvent Use",""
"9569","40204250","Point","Fabric Coating, Roller Coating /Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9570","40204251","Point","Fabric Coating, Roller Coating /Cleanup: Coating Application Equipment","Solvent - Industrial Surface Coating & Solvent Use",""
"9571","40204252","Point","Fabric Coating, Roller Coating /Cleanup: Empty Coating Drums","Solvent - Industrial Surface Coating & Solvent Use",""
"9572","40204260","Point","Fabric Coating, Roller Coating /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9573","40204261","Point","Fabric Coating, Roller Coating /Waste: Cleaning Rags","Solvent - Industrial Surface Coating & Solvent Use",""
"9574","40204262","Point","Fabric Coating, Roller Coating /Waste: Waste Ink Disposal","Solvent - Industrial Surface Coating & Solvent Use",""
"9575","40204321","Point","Fabric Coating, Dip Coating /Mixing Tanks","Solvent - Industrial Surface Coating & Solvent Use",""
"9576","40204330","Point","Fabric Coating, Dip Coating /Coating Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9577","40204340","Point","Fabric Coating, Dip Coating /Drying/Curing","Solvent - Industrial Surface Coating & Solvent Use",""
"9578","40204350","Point","Fabric Coating, Dip Coating /Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9579","40204351","Point","Fabric Coating, Dip Coating /Cleanup: Coating Application Equipment","Solvent - Industrial Surface Coating & Solvent Use",""
"9580","40204352","Point","Fabric Coating, Dip Coating /Cleanup: Empty Coating Drums","Solvent - Industrial Surface Coating & Solvent Use",""
"9581","40204360","Point","Fabric Coating, Dip Coating /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9582","40204361","Point","Fabric Coating, Dip Coating /Waste: Cleaning Rags","Solvent - Industrial Surface Coating & Solvent Use",""
"9583","40204362","Point","Fabric Coating, Dip Coating /Waste: Waste Ink Disposal","Solvent - Industrial Surface Coating & Solvent Use",""
"9584","40204421","Point","Fabric Coating, Transfer Coating /Mixing Tanks","Solvent - Industrial Surface Coating & Solvent Use",""
"9585","40204430","Point","Fabric Coating, Transfer Coating /Coating Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9586","40204431","Point","Fabric Coating, Transfer Coating /Coating Application: First Roll Applicator","Solvent - Industrial Surface Coating & Solvent Use",""
"9587","40204432","Point","Fabric Coating, Transfer Coating /Coating Application: Second Roll Applicator","Solvent - Industrial Surface Coating & Solvent Use",""
"9588","40204435","Point","Fabric Coating, Transfer Coating /Lamination: Laminating Device","Solvent - Industrial Surface Coating & Solvent Use",""
"9589","40204440","Point","Fabric Coating, Transfer Coating /Drying/Curing","Solvent - Industrial Surface Coating & Solvent Use",""
"9590","40204441","Point","Fabric Coating, Transfer Coating /Drying/Curing: First Predrier","Solvent - Industrial Surface Coating & Solvent Use",""
"9591","40204442","Point","Fabric Coating, Transfer Coating /Drying/Curing: Second Predrier","Solvent - Industrial Surface Coating & Solvent Use",""
"9592","40204443","Point","Fabric Coating, Transfer Coating /Drying/Curing: Main Drying Tunnel","Solvent - Industrial Surface Coating & Solvent Use",""
"9593","40204450","Point","Fabric Coating, Transfer Coating /Cooler","Solvent - Industrial Surface Coating & Solvent Use",""
"9594","40204455","Point","Fabric Coating, Transfer Coating /Winding","Solvent - Industrial Surface Coating & Solvent Use",""
"9595","40204460","Point","Fabric Coating, Transfer Coating /Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9596","40204461","Point","Fabric Coating, Transfer Coating /Cleanup: Coating Application Equipment","Solvent - Industrial Surface Coating & Solvent Use",""
"9597","40204462","Point","Fabric Coating, Transfer Coating /Cleanup: Empty Coating Drums","Solvent - Industrial Surface Coating & Solvent Use",""
"9598","40204470","Point","Fabric Coating, Transfer Coating /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9599","40204471","Point","Fabric Coating, Transfer Coating /Waste: Cleaning Rags","Solvent - Industrial Surface Coating & Solvent Use",""
"9600","40204472","Point","Fabric Coating, Transfer Coating /Waste: Waste Ink Disposal","Solvent - Industrial Surface Coating & Solvent Use",""
"9601","40204521","Point","Fabric Coating, Extrusion Coating /Mixing Tanks","Solvent - Industrial Surface Coating & Solvent Use",""
"9602","40204530","Point","Fabric Coating, Extrusion Coating /Coating Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9603","40204531","Point","Fabric Coating, Extrusion Coating /Coating Application: Extruder","Solvent - Industrial Surface Coating & Solvent Use",""
"9604","40204532","Point","Fabric Coating, Extrusion Coating /Coating Application: Coating Die","Solvent - Industrial Surface Coating & Solvent Use",""
"9605","40204550","Point","Fabric Coating, Extrusion Coating /Cooling Cylinder","Solvent - Industrial Surface Coating & Solvent Use",""
"9606","40204555","Point","Fabric Coating, Extrusion Coating /Winding","Solvent - Industrial Surface Coating & Solvent Use",""
"9607","40204560","Point","Fabric Coating, Extrusion Coating /Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9608","40204561","Point","Fabric Coating, Extrusion Coating /Cleanup: Coating Application Equipment","Solvent - Industrial Surface Coating & Solvent Use",""
"9609","40204562","Point","Fabric Coating, Extrusion Coating /Cleanup: Empty Coating Drums","Solvent - Industrial Surface Coating & Solvent Use",""
"9610","40204570","Point","Fabric Coating, Extrusion Coating /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9611","40204571","Point","Fabric Coating, Extrusion Coating /Waste: Cleaning Rags","Solvent - Industrial Surface Coating & Solvent Use",""
"9612","40204572","Point","Fabric Coating, Extrusion Coating /Waste: Waste Ink Disposal","Solvent - Industrial Surface Coating & Solvent Use",""
"9613","40204621","Point","Fabric Coating, Melt Roll Coating /Mixing Tanks","Solvent - Industrial Surface Coating & Solvent Use",""
"9614","40204630","Point","Fabric Coating, Melt Roll Coating /Coating Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9615","40204631","Point","Fabric Coating, Melt Roll Coating /Coating Application: Calendar Rolls","Solvent - Industrial Surface Coating & Solvent Use",""
"9616","40204632","Point","Fabric Coating, Melt Roll Coating /Coating Application: Pick Up Roll","Solvent - Industrial Surface Coating & Solvent Use",""
"9617","40204650","Point","Fabric Coating, Melt Roll Coating /Cooling Rolls","Solvent - Industrial Surface Coating & Solvent Use",""
"9618","40204655","Point","Fabric Coating, Melt Roll Coating /Winding","Solvent - Industrial Surface Coating & Solvent Use",""
"9619","40204660","Point","Fabric Coating, Melt Roll Coating /Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9620","40204661","Point","Fabric Coating, Melt Roll Coating /Cleanup: Coating Application Equipment","Solvent - Industrial Surface Coating & Solvent Use",""
"9621","40204662","Point","Fabric Coating, Melt Roll Coating /Cleanup: Empty Coating Drums","Solvent - Industrial Surface Coating & Solvent Use",""
"9622","40204670","Point","Fabric Coating, Melt Roll Coating /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9623","40204671","Point","Fabric Coating, Melt Roll Coating /Waste: Cleaning Rags","Solvent - Industrial Surface Coating & Solvent Use",""
"9624","40204672","Point","Fabric Coating, Melt Roll Coating /Waste: Waste Ink Disposal","Solvent - Industrial Surface Coating & Solvent Use",""
"9625","40204721","Point","Fabric Coating, Coagulation Coating /Mixing Tanks","Solvent - Industrial Surface Coating & Solvent Use",""
"9626","40204730","Point","Fabric Coating, Coagulation Coating /Coating Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9627","40204735","Point","Fabric Coating, Coagulation Coating /Coagulation Baths and Solvent Separation","Solvent - Industrial Surface Coating & Solvent Use",""
"9628","40204740","Point","Fabric Coating, Coagulation Coating /Solvent Recovery","Solvent - Industrial Surface Coating & Solvent Use",""
"9629","40204750","Point","Fabric Coating, Coagulation Coating /Drying","Solvent - Industrial Surface Coating & Solvent Use",""
"9630","40204755","Point","Fabric Coating, Coagulation Coating /Winding","Solvent - Industrial Surface Coating & Solvent Use",""
"9631","40204760","Point","Fabric Coating, Coagulation Coating /Cleanup","Solvent - Industrial Surface Coating & Solvent Use",""
"9632","40204761","Point","Fabric Coating, Coagulation Coating /Cleanup: Coating Application Equipment","Solvent - Industrial Surface Coating & Solvent Use",""
"9633","40204762","Point","Fabric Coating, Coagulation Coating /Cleanup: Empty Coating Drums","Solvent - Industrial Surface Coating & Solvent Use",""
"9634","40204770","Point","Fabric Coating, Coagulation Coating /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9635","40204771","Point","Fabric Coating, Coagulation Coating /Waste: Cleaning Rags","Solvent - Industrial Surface Coating & Solvent Use",""
"9636","40204772","Point","Fabric Coating, Coagulation Coating /Waste: Waste Ink Disposal","Solvent - Industrial Surface Coating & Solvent Use",""
"9637","40206010","Point","Fabric Dyeing /Dye Preparation","Solvent - Industrial Surface Coating & Solvent Use",""
"9638","40206030","Point","Fabric Dyeing /Dye Application","Solvent - Industrial Surface Coating & Solvent Use",""
"9639","40206031","Point","Fabric Dyeing /Dye Application: Beam","Solvent - Industrial Surface Coating & Solvent Use",""
"9640","40206032","Point","Fabric Dyeing /Dye Application: Beck","Solvent - Industrial Surface Coating & Solvent Use",""
"9641","40206033","Point","Fabric Dyeing /Dye Application: Jig","Solvent - Industrial Surface Coating & Solvent Use",""
"9642","40206034","Point","Fabric Dyeing /Dye Application: Jet","Solvent - Industrial Surface Coating & Solvent Use",""
"9643","40206035","Point","Fabric Dyeing /Dye Application: Continuous","Solvent - Industrial Surface Coating & Solvent Use",""
"9644","40206050","Point","Fabric Dyeing /Waste","Solvent - Industrial Surface Coating & Solvent Use",""
"9645","40280001","Point","Surface Coating /Equipment Leaks /Equipment Leaks","Solvent - Industrial Surface Coating & Solvent Use",""
"9646","40282001","Point","Surface Coating /Wastewater, Aggregate /Process Area Drains","Solvent - Industrial Surface Coating & Solvent Use",""
"9647","40282002","Point","Surface Coating /Wastewater, Aggregate /Process Equipment Drains","Solvent - Industrial Surface Coating & Solvent Use",""
"9648","40282501","Point","Surface Coating /Wastewater, Pts of Generation /Printing Blanket, Rotary Screen","Solvent - Industrial Surface Coating & Solvent Use",""
"9649","40282599","Point","Surface Coating /Wastewater, Pts of Generation /Specify Point of Generation","Solvent - Industrial Surface Coating & Solvent Use",""
"9650","40288801","Point","Surface Coating /Fugitive Emissions /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9651","40288802","Point","Surface Coating /Fugitive Emissions /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9652","40288803","Point","Surface Coating /Fugitive Emissions /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9653","40288804","Point","Surface Coating /Fugitive Emissions /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9654","40288805","Point","Surface Coating /Fugitive Emissions /Specify in Comments Field","Solvent - Industrial Surface Coating & Solvent Use",""
"9655","40288821","Point","Surface Coating /Fugitive Emissions /Basecoat","Solvent - Industrial Surface Coating & Solvent Use",""
"9656","40288822","Point","Surface Coating /Fugitive Emissions /Coating","Solvent - Industrial Surface Coating & Solvent Use",""
"9657","40288823","Point","Surface Coating /Fugitive Emissions /Cleartop Coat","Solvent - Industrial Surface Coating & Solvent Use",""
"9658","40288824","Point","Surface Coating /Fugitive Emissions /Clean-up","Solvent - Industrial Surface Coating & Solvent Use",""
"9659","40290011","Point","Surface Coating /Fuel Fired Equipment /Distillate Oil: Incinerator/Afterburner","Solvent - Industrial Surface Coating & Solvent Use",""
"9660","40290012","Point","Surface Coating /Fuel Fired Equipment /Residual Oil: Incinerator/Afterburner","Solvent - Industrial Surface Coating & Solvent Use",""
"9661","40290013","Point","Surface Coating /Fuel Fired Equipment /Natural Gas: Incinerator/Afterburner","Solvent - Industrial Surface Coating & Solvent Use",""
"9662","40290023","Point","Surface Coating /Fuel Fired Equipment /Natural Gas: Flares","Solvent - Industrial Surface Coating & Solvent Use",""
